date,exdate,cp_flag,spot_price,strike_price,tau (time to maturity),market_mid_price,model_price,abs_error,sq_error
2025-08-19,2025-09-19,C,6411.37,6000.0,0.084931506849315,445.4,446.8288583183717,1.4288583183717378,2.0416360939801104
2025-08-19,2025-09-19,P,6411.37,5000.0,0.084931506849315,2.7,3.162186875086635,0.4621868750866347,0.21361670750234846
2025-08-19,2025-09-19,P,6411.37,5000.0,0.084931506849315,2.7,3.1705690389832686,0.4705690389832684,0.2214352204496368
2025-08-19,2025-09-19,P,6411.37,5100.0,0.084931506849315,3.05,3.7344396875443824,0.6844396875443826,0.468457685885852
2025-08-19,2025-09-19,P,6411.37,5100.0,0.084931506849315,3.05,3.741619940174521,0.6916199401745211,0.47833814164700816
2025-08-19,2025-09-19,P,6411.37,5400.0,0.084931506849315,4.6,5.153537003334731,0.5535370033347311,0.3064032140607941
2025-08-19,2025-09-19,P,6411.37,5400.0,0.084931506849315,4.6,5.164833330826445,0.5648333308264455,0.3190366916124968
2025-08-19,2025-09-19,P,6411.37,5500.0,0.084931506849315,5.300000000000001,6.489918219359723,1.189918219359722,1.4159053687642114
2025-08-19,2025-09-19,P,6411.37,5500.0,0.084931506849315,5.300000000000001,6.505913779314311,1.2059137793143107,1.454228043140124
2025-08-19,2025-09-19,P,6411.37,5550.0,0.084931506849315,5.800000000000001,6.98991963831732,1.1899196383173196,1.4159087456532207
2025-08-19,2025-09-19,P,6411.37,5550.0,0.084931506849315,5.800000000000001,7.006866249939095,1.206866249939094,1.456526145242052
2025-08-19,2025-09-19,P,6411.37,5700.0,0.084931506849315,7.699999999999999,8.918544207867573,1.2185442078675734,1.4848499865276121
2025-08-19,2025-09-19,P,6411.37,5700.0,0.084931506849315,7.699999999999999,8.942538833775934,1.242538833775935,1.5439027534412608
2025-08-19,2025-09-19,P,6411.37,5800.0,0.084931506849315,9.8,11.578422029847578,1.7784220298475777,3.1627849162471784
2025-08-19,2025-09-19,P,6411.37,5800.0,0.084931506849315,9.8,11.612547080942582,1.812547080942581,3.285326920633471
2025-08-19,2025-09-19,P,6411.37,6000.0,0.084931506849315,18.25,17.654098216267208,0.595901783732792,0.3550989358559232
2025-08-19,2025-09-19,P,6411.37,6000.0,0.084931506849315,18.25,17.709428666458653,0.5405713335413473,0.2922173666466706
2025-08-19,2025-09-19,P,6411.37,6050.0,0.084931506849315,21.65,22.25480183247105,0.6048018324710505,0.3657852565603406
2025-08-19,2025-09-19,P,6411.37,6050.0,0.084931506849315,21.65,22.325483048748946,0.6754830487489478,0.45627734914717344
2025-08-19,2025-09-19,P,6411.37,6150.0,0.084931506849315,30.9,29.54690821946075,1.3530917805392484,1.8308573665628736
2025-08-19,2025-09-19,P,6411.37,6150.0,0.084931506849315,30.9,29.646094098894423,1.2539059011055755,1.5722800088273854
2025-08-19,2025-09-19,P,6411.37,6200.0,0.084931506849315,37.0,37.40156784692535,0.40156784692535297,0.1612567356842637
2025-08-19,2025-09-19,P,6411.37,6200.0,0.084931506849315,37.0,37.52907327466455,0.5290732746645475,0.2799185299642677
2025-08-19,2025-09-19,P,6411.37,6300.0,0.084931506849315,53.75,49.61680215677464,4.133197843225361,17.083324411242774
2025-08-19,2025-09-19,P,6411.37,6300.0,0.084931506849315,53.75,49.785691689929095,3.964308310070905,15.715740377297234
2025-08-19,2025-09-19,P,6411.37,6400.0,0.084931506849315,79.94999999999999,82.50836121857688,2.5583612185768914,6.545212124718237
2025-08-19,2025-09-19,P,6411.37,6400.0,0.084931506849315,79.94999999999999,82.77290076294632,2.8229007629463325,7.968768717442987
2025-08-19,2025-10-17,C,6411.37,5000.0,0.1616438356164383,1444.05,1457.7152974530966,13.665297453096628,186.7403544816092
2025-08-19,2025-10-17,C,6411.37,5000.0,0.1616438356164383,1444.05,1456.590256339569,12.540256339568941,157.258029062099
2025-08-19,2025-10-17,C,6411.37,6000.0,0.1616438356164383,488.25,488.30321771340044,0.05321771340044279,0.002832125019571668
