strike,maturity,market_price,cf_price,pde_price,cf_error,pde_error,cf_abs_error,pde_abs_error,cf_pct_error,pde_pct_error
150.0,0.1534246575342465,19.525,7.931351825064652,8.206530961555185,-11.593648174935346,-11.318469038444814,11.593648174935346,11.318469038444814,-59.37847976919512,-57.969111592547065
155.0,0.084931506849315,1.895,3.447463741125656,3.4880617993951546,1.5524637411256559,1.5930617993951546,1.5524637411256559,1.5930617993951546,81.92420797496864,84.06658572006093
150.0,0.1041095890410958,5.35,5.497813997009359,5.57525414789659,0.1478139970093597,0.2252541478965906,0.1478139970093597,0.2252541478965906,2.762878448773079,4.21035790460917
135.0,0.1232876712328767,11.3,11.375025844571901,11.645096686270044,0.07502584457190054,0.3450966862700433,0.07502584457190054,0.3450966862700433,0.6639455271849605,3.053952975841091
135.0,0.136986301369863,28.950000000000003,12.108510106435496,12.483716730836054,-16.841489893564507,-16.46628326916395,16.841489893564507,16.46628326916395,-58.174403777424885,-56.87835326136078
145.0,0.1013698630136986,11.775,6.669301555635322,6.760084563608513,-5.105698444364679,-5.014915436391488,5.105698444364679,5.014915436391488,-43.36049634279982,-42.5895153833672
135.0,0.1150684931506849,16.475,10.9160594613288,11.13372476104626,-5.558940538671202,-5.341275238953742,5.558940538671202,5.341275238953742,-33.74167246537907,-32.420487034620585
120.0,0.084931506849315,15.175,16.774495592387254,16.95267594407856,1.5994955923872531,1.7776759440785597,1.5994955923872531,1.7776759440785597,10.540333392996725,11.714503750105829
155.0,0.1205479452054794,5.225,5.186420106549882,5.281820964336245,-0.03857989345011781,0.056820964336245616,0.03857989345011781,0.056820964336245616,-0.7383711665094318,1.0874825710286242
150.0,0.1260273972602739,13.525,6.618964907332185,6.7601707628059,-6.906035092667816,-6.764829237194101,6.906035092667816,6.764829237194101,-51.061257616767584,-50.01722171677708
152.5,0.1068493150684931,12.425,5.0606927635050525,5.13801667551862,-7.364307236494948,-7.286983324481381,7.364307236494948,7.286983324481381,-59.270078362132374,-58.64775311453827
110.0,0.1068493150684931,32.3,24.717174752998062,25.214477113255843,-7.582825247001935,-7.085522886744155,7.582825247001935,7.085522886744155,-23.476239154804755,-21.93660336453299
135.0,0.0958904109589041,15.625,9.779777465837562,9.904795945689651,-5.845222534162438,-5.720204054310349,5.845222534162438,5.720204054310349,-37.40942421863961,-36.609305947586236
150.0,0.1616438356164383,13.975,8.30819087228101,8.63617020142059,-5.66680912771899,-5.338829798579409,5.66680912771899,5.338829798579409,-40.54961808743464,-38.20271770003155
152.5,0.1041095890410958,11.0,4.921970648185209,4.994081189605547,-6.078029351814791,-6.005918810394453,6.078029351814791,6.005918810394453,-55.25481228922538,-54.599261912676845
145.0,0.1342465753424657,19.65,8.430253393325863,8.652692183306934,-11.219746606674136,-10.997307816693064,11.219746606674136,10.997307816693064,-57.09794710775642,-55.96594308749652
143.0,0.084931506849315,4.125,6.282809641887866,6.343520975484005,2.157809641887866,2.2185209754840054,2.157809641887866,2.2185209754840054,52.310536773039175,53.782326678400125
155.0,0.1150684931506849,12.425,4.926936749477129,5.009317490065286,-7.498063250522872,-7.415682509934714,7.498063250522872,7.415682509934714,-60.34658551728669,-59.683561448166714
140.0,0.1342465753424657,14.125,10.07007015259569,10.351318913099908,-4.05492984740431,-3.7736810869000923,4.05492984740431,3.7736810869000923,-28.7074679462252,-26.716326278938705
130.0,0.1397260273972602,32.875,14.418518463274019,14.910792792152773,-18.45648153672598,-17.964207207847227,18.45648153672598,17.964207207847227,-56.14138870486991,-54.643976297634154
144.0,0.1013698630136986,6.975,6.962926816458669,7.0379815558165735,-0.012073183541330579,0.06298155581657383,0.012073183541330579,0.06298155581657383,-0.1730922371516929,0.9029613737143202
152.5,0.0958904109589041,12.825,4.50004622187749,4.559140292823275,-8.32495377812251,-8.265859707176723,8.32495377812251,8.265859707176723,-64.91192029725154,-64.45114781424346
135.0,0.1534246575342465,29.5,12.943595958002398,13.47431333731278,-16.556404041997602,-16.02568666268722,16.556404041997602,16.02568666268722,-56.12340353219526,-54.32436156843126
